City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Weather Description
202,Mount Gambier,-37.8333,140.7667,57.2,82,90,8.05,AU,2021-02-06 18:04:20,overcast clouds
203,Tezze Sul Brenta,45.6866,11.7036,51.01,89,100,2.66,IT,2021-02-06 18:05:42,overcast clouds
204,Erzin,36.9559,36.2,61.0,84,0,1.25,TR,2021-02-06 18:05:42,clear sky
205,Nong Khae,14.3406,100.8673,78.01,65,10,6.35,TH,2021-02-06 18:05:42,clear sky
206,Panzhihua,26.5851,101.7128,46.99,53,0,0.74,CN,2021-02-06 18:05:42,clear sky
207,Huarmey,-10.0681,-78.1522,75.87,65,81,10.11,PE,2021-02-06 18:05:42,broken clouds
208,Sao Miguel Do Araguaia,-13.275,-50.1628,80.78,85,100,10.69,BR,2021-02-06 18:05:42,heavy intensity rain
209,Carauari,-4.8828,-66.8958,91.04,54,99,2.44,BR,2021-02-06 18:05:42,overcast clouds
210,Ketchikan,55.3422,-131.6461,35.6,100,90,2.82,US,2021-02-06 18:05:42,overcast clouds
211,Bridlington,54.0831,-0.1919,37.0,89,100,15.99,GB,2021-02-06 18:05:43,overcast clouds
212,Ilulissat,69.2167,-51.1,21.2,38,40,20.71,GL,2021-02-06 18:05:43,snow
213,Colac,-38.3333,143.5833,55.99,1,92,5.99,AU,2021-02-06 18:05:43,overcast clouds
214,Puerto Madero,14.7208,-92.4215,89.6,43,1,4.61,MX,2021-02-06 18:05:43,clear sky
215,Marawi,7.9986,124.2928,73.99,92,99,5.01,PH,2021-02-06 18:05:43,overcast clouds
216,Dovers,12.8833,-61.1833,84.2,58,20,12.66,VC,2021-02-06 18:05:43,few clouds
217,Kalabo,-14.97,22.6814,75.67,68,43,3.65,ZM,2021-02-06 18:05:43,light rain
218,Iqaluit,63.7506,-68.5145,24.8,86,90,17.27,CA,2021-02-06 18:05:43,overcast clouds
219,Coquimbo,-29.9533,-71.3436,66.2,68,75,9.22,CL,2021-02-06 18:02:55,broken clouds
220,Viedma,-40.8135,-62.9967,79.0,46,0,1.01,AR,2021-02-06 18:05:43,clear sky
221,Ashland,40.8167,-82.2665,19.99,49,1,13.8,US,2021-02-06 18:01:00,clear sky
222,Katsuura,35.1333,140.3,44.6,61,0,4.61,JP,2021-02-06 18:05:43,clear sky
223,Clyde River,70.4692,-68.5914,-14.8,84,40,3.44,CA,2021-02-06 18:05:44,scattered clouds
224,Palmer,42.1584,-72.3287,41.0,41,40,25.32,US,2021-02-06 18:05:44,scattered clouds
225,Cidreira,-30.1811,-50.2056,76.57,62,60,9.66,BR,2021-02-06 18:05:44,broken clouds
226,Bethel,41.3712,-73.414,39.99,38,40,18.41,US,2021-02-06 18:05:44,scattered clouds
227,Provideniya,64.3833,-173.3,1.67,91,76,4.65,RU,2021-02-06 18:05:44,broken clouds
228,Bara,10.3744,10.7288,87.8,20,73,9.22,NG,2021-02-06 18:05:44,haze
229,Sibolga,1.7427,98.7792,77.13,79,76,3.58,ID,2021-02-06 18:05:44,broken clouds
230,Arman,59.7,150.1667,1.08,87,98,9.66,RU,2021-02-06 18:05:44,overcast clouds
231,Phan Thiet,10.9333,108.1,72.3,81,26,8.1,VN,2021-02-06 18:00:51,scattered clouds
232,Aksarka,66.5606,67.7975,-34.8,81,75,17.69,RU,2021-02-06 18:05:44,broken clouds
233,Namibe,-15.1961,12.1522,72.81,78,30,11.56,AO,2021-02-06 18:05:44,scattered clouds
234,Morgan City,29.6994,-91.2068,55.0,100,90,9.22,US,2021-02-06 18:05:45,overcast clouds
235,Rawson,-43.3002,-65.1023,66.54,52,37,20.45,AR,2021-02-06 18:02:27,scattered clouds
236,Trondheim,63.4305,10.3951,19.99,79,0,6.91,NO,2021-02-06 18:05:45,clear sky
237,Chapleau,47.8405,-83.4034,3.2,60,75,10.36,CA,2021-02-06 18:05:45,broken clouds
238,Maceio,-9.6658,-35.7353,89.6,58,0,18.41,BR,2021-02-06 18:05:45,clear sky
239,Asfi,32.2994,-9.2372,57.6,71,58,13.31,MA,2021-02-06 18:05:45,broken clouds
240,Broome,42.2506,-75.833,30.2,37,40,18.41,US,2021-02-06 18:05:45,scattered clouds
241,Uusikaupunki,60.8004,21.4084,15.8,86,0,5.75,FI,2021-02-06 18:05:45,clear sky
242,Tsnori,41.6209,45.9694,50.0,43,75,4.61,GE,2021-02-06 18:05:45,broken clouds
243,Sitka,57.0531,-135.33,35.6,80,75,9.22,US,2021-02-06 18:05:45,broken clouds
244,Severo-Kurilsk,50.6789,156.125,20.48,94,100,15.55,RU,2021-02-06 18:05:45,light snow
245,Port Hedland,-20.3167,118.5667,77.0,88,40,4.61,AU,2021-02-06 18:05:45,scattered clouds
246,Paciran,-6.8767,112.3761,78.48,86,72,12.3,ID,2021-02-06 18:05:45,broken clouds
247,Evensk,61.95,159.2333,8.49,88,100,15.5,RU,2021-02-06 18:05:46,overcast clouds
248,Raudeberg,61.9875,5.1352,23.0,58,0,6.91,NO,2021-02-06 18:05:46,clear sky
249,Korla,41.7597,86.1469,28.36,84,53,3.33,CN,2021-02-06 18:05:46,broken clouds
250,Victoria,22.2855,114.1577,66.99,78,0,3.91,HK,2021-02-06 18:05:46,clear sky
251,Husavik,66.0449,-17.3389,32.0,64,75,4.61,IS,2021-02-06 18:05:46,broken clouds
252,Tanda,26.55,82.65,54.39,55,0,7.34,IN,2021-02-06 18:05:46,clear sky
253,Plaster Rock,46.9065,-67.39,30.2,51,90,11.5,CA,2021-02-06 18:05:46,overcast clouds
254,Kiunga,-6.1219,141.2906,74.37,98,100,1.99,PG,2021-02-06 18:05:46,light rain
255,Lake City,30.1897,-82.6393,51.8,87,90,10.36,US,2021-02-06 18:05:23,overcast clouds
256,Alofi,-19.0595,-169.9187,77.0,88,100,4.61,NU,2021-02-06 18:05:46,overcast clouds
257,Gorontalo,0.5412,123.0595,74.61,88,97,3.13,ID,2021-02-06 18:05:47,overcast clouds
258,Greensburg,40.3015,-79.5389,34.0,37,1,17.27,US,2021-02-06 18:05:47,clear sky
259,Bengkulu,-3.8004,102.2655,76.55,79,85,4.79,ID,2021-02-06 18:05:47,overcast clouds
260,Kingaroy,-26.5333,151.8333,68.0,88,67,2.3,AU,2021-02-06 18:05:47,broken clouds
261,Forio,40.7342,13.8646,63.0,73,16,13.53,IT,2021-02-06 18:05:47,few clouds
262,Skelleftea,64.7507,20.9528,17.6,86,30,6.91,SE,2021-02-06 18:05:47,scattered clouds
263,Ratnagiri,16.9833,73.3,75.85,55,0,5.93,IN,2021-02-06 18:05:47,clear sky
264,Chapada Dos Guimaraes,-15.4606,-55.7497,89.6,48,75,3.44,BR,2021-02-06 18:05:47,broken clouds
265,Varnavino,57.4035,45.0916,-5.78,91,100,10.07,RU,2021-02-06 18:05:47,overcast clouds
266,Morag,53.9171,19.926,7.39,94,20,4.52,PL,2021-02-06 18:05:47,few clouds
267,Talnakh,69.4865,88.3972,-29.0,75,0,3.44,RU,2021-02-06 18:05:47,clear sky
268,Dragotesti,44.8,23.1667,47.19,78,85,0.51,RO,2021-02-06 18:05:47,overcast clouds
269,Gushikawa,26.3544,127.8686,66.2,82,40,1.14,JP,2021-02-06 18:05:47,mist
270,Bundaberg,-24.85,152.35,77.0,83,40,4.61,AU,2021-02-06 18:05:47,scattered clouds
271,Martapura,-3.4167,114.85,77.0,100,20,2.3,ID,2021-02-06 18:05:48,few clouds
272,Belyy Yar,53.6039,91.3903,12.2,85,100,1.19,RU,2021-02-06 18:05:48,fog
273,Pevek,69.7008,170.3133,-1.7,86,100,2.42,RU,2021-02-06 18:05:48,overcast clouds
274,Oranjestad,12.524,-70.027,86.0,58,20,24.16,AW,2021-02-06 18:05:48,few clouds
275,Abu Samrah,35.3029,37.1841,54.41,67,0,6.64,SY,2021-02-06 18:05:48,clear sky
276,Bardiyah,31.7561,25.0865,61.86,67,0,2.73,LY,2021-02-06 18:05:48,clear sky
277,Canto Do Buriti,-8.11,-42.9444,81.84,79,71,4.34,BR,2021-02-06 18:05:48,light rain
278,Puerto Narino,-3.7703,-70.3831,86.0,74,75,3.44,CO,2021-02-06 18:05:48,broken clouds
279,Medvezhyegorsk,62.9167,34.4667,11.03,94,100,7.47,RU,2021-02-06 18:05:48,overcast clouds
280,Whitehorse,60.7161,-135.0538,-15.0,76,20,4.61,CA,2021-02-06 18:05:48,few clouds
281,Ribnica,45.7386,14.7275,52.0,100,100,2.13,SI,2021-02-06 18:05:27,overcast clouds
282,Hobyo,5.3505,48.5268,77.72,75,1,14.18,SO,2021-02-06 18:05:49,clear sky
283,Paamiut,61.994,-49.6678,22.87,82,0,6.93,GL,2021-02-06 18:05:49,clear sky
284,Zeerust,-25.5369,26.0751,68.0,94,90,2.3,ZA,2021-02-06 18:05:49,overcast clouds
285,Zakamensk,50.3741,103.2863,-5.08,82,1,3.09,RU,2021-02-06 18:05:49,clear sky
286,Inhambane,-23.865,35.3833,82.4,74,20,4.61,MZ,2021-02-06 18:05:49,few clouds
287,Salinas,36.6777,-121.6555,59.0,71,1,6.91,US,2021-02-06 18:05:43,clear sky
288,Ust-Uda,54.1742,103.0304,3.06,91,100,3.42,RU,2021-02-06 18:05:49,overcast clouds
289,Armidale,-30.5167,151.65,61.0,96,62,3.74,AU,2021-02-06 18:05:49,broken clouds
290,Adrar,20.5022,-10.0711,67.89,26,48,12.55,MR,2021-02-06 18:05:50,scattered clouds
291,Jardim,-21.4803,-56.1381,85.24,42,0,6.62,BR,2021-02-06 18:05:50,clear sky
292,Amahai,-3.3333,128.9167,79.14,81,100,4.34,ID,2021-02-06 18:05:50,overcast clouds
293,Aklavik,68.2191,-135.0107,-27.4,75,75,2.3,CA,2021-02-06 18:05:50,broken clouds
294,Teya,60.3778,92.6267,15.58,93,100,10.29,RU,2021-02-06 18:05:50,overcast clouds
295,Molina,-35.1167,-71.2833,66.2,77,90,3.44,CL,2021-02-06 18:05:50,overcast clouds
296,Oga,46.4631,10.347,51.01,80,20,13.8,IT,2021-02-06 18:05:50,few clouds
297,San Rafael Del Sur,11.8485,-86.4384,87.8,58,40,13.8,NI,2021-02-06 18:05:50,scattered clouds
298,Bandarbeyla,9.4942,50.8122,76.69,79,18,13.78,SO,2021-02-06 18:05:50,few clouds
299,Wasilla,61.5814,-149.4394,14.0,85,90,0.98,US,2021-02-06 18:05:50,overcast clouds
300,Pampierstad,-27.7832,24.6877,73.49,66,33,9.93,ZA,2021-02-06 18:05:50,scattered clouds
301,Kidal,18.4411,1.4078,79.21,15,61,9.86,ML,2021-02-06 18:05:50,broken clouds
302,Laramie,41.3114,-105.5911,27.0,50,1,28.77,US,2021-02-06 18:05:50,clear sky
303,Komsomolskiy,40.4272,71.7189,41.0,56,100,4.61,UZ,2021-02-06 18:05:51,mist
304,Suntar,62.1444,117.6319,-22.85,87,91,2.8,RU,2021-02-06 18:05:51,overcast clouds
305,Cabedelo,-6.9811,-34.8339,87.8,58,20,10.36,BR,2021-02-06 18:05:51,few clouds
306,San Francisco,37.7749,-122.4194,57.0,76,1,4.43,US,2021-02-06 18:04:26,clear sky
307,Arinos,-15.9169,-46.1056,81.05,76,99,8.01,BR,2021-02-06 18:05:51,overcast clouds
308,Mount Isa,-20.7333,139.5,75.2,94,75,11.5,AU,2021-02-06 18:05:51,heavy intensity rain
309,Heze,35.2431,115.4411,49.57,41,53,5.1,CN,2021-02-06 18:05:52,broken clouds
310,Bilma,18.6853,12.9164,70.29,21,38,7.83,NE,2021-02-06 18:05:52,scattered clouds
311,The Valley,18.217,-63.0578,78.8,78,40,13.8,AI,2021-02-06 18:05:52,scattered clouds
312,Puerto Colombia,10.9878,-74.9547,91.4,58,20,9.22,CO,2021-02-06 18:05:52,few clouds
313,Ihiala,5.8538,6.8603,89.2,18,0,2.62,NG,2021-02-06 18:05:52,clear sky
314,Meulaboh,4.1363,96.1285,78.71,83,69,3.49,ID,2021-02-06 18:05:52,broken clouds
315,Atar,20.5169,-13.0499,72.68,22,35,15.84,MR,2021-02-06 18:05:52,scattered clouds
316,Makat,47.6469,53.3463,25.86,84,18,12.62,KZ,2021-02-06 18:05:52,few clouds
317,Pangkalanbuun,-2.6833,111.6167,74.91,97,100,2.95,ID,2021-02-06 18:05:20,heavy intensity rain
318,Esperance,-33.8667,121.9,59.0,94,90,12.66,AU,2021-02-06 18:05:52,light rain
319,Tabuk,17.4189,121.4443,69.66,90,27,1.88,PH,2021-02-06 18:05:52,scattered clouds
320,Mbuji-Mayi,-6.15,23.6,73.65,88,95,1.77,CD,2021-02-06 18:05:52,light rain
321,Yining,29.0361,114.5636,51.19,87,6,0.16,CN,2021-02-06 18:05:53,clear sky
322,Samarai,-10.6167,150.6667,82.33,77,100,6.22,PG,2021-02-06 18:05:53,overcast clouds
323,Pemangkat,1.1667,108.9667,77.09,90,100,7.29,ID,2021-02-06 18:03:05,overcast clouds
324,Xining,36.6167,101.7667,23.31,65,96,1.59,CN,2021-02-06 18:05:53,overcast clouds
325,Sigli,5.3848,95.9609,78.08,84,85,4.76,ID,2021-02-06 18:05:53,moderate rain
326,Lorengau,-2.0226,147.2712,81.48,77,56,4.16,PG,2021-02-06 18:05:53,broken clouds
327,Mangai,-4.05,19.5333,75.24,84,68,0.6,CD,2021-02-06 18:05:53,broken clouds
328,Masuguru,-11.3667,38.4167,76.3,90,99,3.74,TZ,2021-02-06 18:05:53,light rain
329,Manggar,-2.8833,108.2667,79.47,83,84,12.73,ID,2021-02-06 18:05:53,broken clouds
330,Pinega,64.7001,43.3936,-5.49,90,99,9.4,RU,2021-02-06 18:05:53,overcast clouds
331,Nyurba,63.2842,118.3319,-33.02,84,76,2.13,RU,2021-02-06 18:05:53,broken clouds
332,Namwala,-15.7504,26.4384,70.66,92,99,3.91,ZM,2021-02-06 18:05:54,overcast clouds
333,Gijon,43.5357,-5.6615,48.99,87,98,4.32,ES,2021-02-06 18:04:07,overcast clouds
334,Ixtapa,20.7,-105.2,80.01,53,40,4.61,MX,2021-02-06 18:05:54,scattered clouds
335,Sombrio,-29.1139,-49.6167,77.67,56,99,9.62,BR,2021-02-06 18:05:54,overcast clouds
336,Katangli,51.7102,143.2326,-3.19,92,100,7.9,RU,2021-02-06 18:05:54,overcast clouds
337,Khatanga,71.9667,102.5,-36.65,77,0,6.96,RU,2021-02-06 18:05:54,clear sky
338,Grindavik,63.8424,-22.4338,35.6,69,40,16.11,IS,2021-02-06 18:05:54,scattered clouds
339,Port-Gentil,-0.7193,8.7815,84.2,79,40,9.22,GA,2021-02-06 18:05:54,light rain
340,Fort Nelson,58.8053,-122.7002,-34.6,74,20,4.61,CA,2021-02-06 18:05:54,few clouds
341,Sur,22.5667,59.5289,64.35,60,0,6.87,OM,2021-02-06 18:05:54,clear sky
342,Port Hardy,50.6996,-127.4199,42.8,93,90,14.97,CA,2021-02-06 18:05:54,light rain
343,Oussouye,12.485,-16.5469,80.6,47,0,9.22,SN,2021-02-06 18:05:54,clear sky
344,Gueugnon,46.6036,4.0629,48.99,100,77,3.44,FR,2021-02-06 18:05:54,broken clouds
345,San Pedro,14.35,121.0167,77.0,88,20,2.3,PH,2021-02-06 18:05:55,few clouds
346,Moose Factory,51.2585,-80.6094,1.4,60,90,17.27,CA,2021-02-06 18:05:55,light snow
347,Svetlyy,54.675,20.1347,5.0,92,20,4.47,RU,2021-02-06 18:05:55,few clouds
348,Sala,34.0389,-6.8166,53.6,87,75,9.22,MA,2021-02-06 18:05:55,broken clouds
349,Bambous Virieux,-20.3428,57.7575,80.01,83,20,5.75,MU,2021-02-06 18:05:55,few clouds
350,Kununurra,-15.7667,128.7333,80.6,94,90,8.05,AU,2021-02-06 18:03:10,light rain
351,Santo Antonio Do Ica,-3.1022,-67.9397,89.51,55,94,1.74,BR,2021-02-06 18:05:55,overcast clouds
352,Garissa,-0.4536,39.6401,87.93,40,33,8.72,KE,2021-02-06 18:05:55,scattered clouds
353,Wladyslawowo,54.7909,18.4009,14.0,79,75,1.14,PL,2021-02-06 18:05:55,light snow
354,Birao,10.2849,22.7882,71.89,21,59,7.38,CF,2021-02-06 18:05:55,broken clouds
355,Sucua,-2.4667,-78.1667,73.4,73,90,8.05,EC,2021-02-06 18:05:55,light rain
356,Pechenga,69.5259,31.1703,24.8,80,75,20.71,RU,2021-02-06 18:05:55,light snow
357,Krasnaya Gora,52.9995,31.6023,5.0,78,20,13.42,RU,2021-02-06 18:05:56,few clouds
358,Champerico,14.3,-91.9167,87.8,51,20,4.61,GT,2021-02-06 18:05:56,few clouds
359,Dingle,10.9995,122.6711,74.68,92,77,7.38,PH,2021-02-06 18:05:56,broken clouds
360,Leningradskiy,69.3833,178.4167,-12.82,78,61,6.58,RU,2021-02-06 18:05:56,broken clouds
361,Vao,-22.6667,167.4833,77.04,87,1,7.85,NC,2021-02-06 18:05:56,clear sky
362,Mweka,-4.85,21.5667,72.16,86,52,0.65,CD,2021-02-06 18:05:56,broken clouds
363,Aykhal,66.0,111.5,-33.65,81,3,5.97,RU,2021-02-06 18:05:56,clear sky
364,Lebu,-37.6167,-73.65,62.82,77,82,6.55,CL,2021-02-06 18:05:56,broken clouds
365,Jalu,29.0331,21.5482,64.74,33,45,9.4,LY,2021-02-06 18:05:56,scattered clouds
366,Susehri,40.1644,38.0867,35.73,79,0,0.94,TR,2021-02-06 18:05:56,clear sky
367,Margate,51.3813,1.3862,44.01,91,99,4.0,GB,2021-02-06 18:05:56,light rain
368,Guerrero Negro,27.9769,-114.0611,66.13,51,1,4.47,MX,2021-02-06 18:05:57,clear sky
369,Solnechnyy,50.7214,136.6319,-6.05,89,100,2.55,RU,2021-02-06 18:05:57,overcast clouds
370,Yerbogachen,61.2767,108.0108,-13.07,90,87,3.27,RU,2021-02-06 18:05:57,overcast clouds
371,Yumen,40.2833,97.2,26.62,73,49,1.5,CN,2021-02-06 18:05:57,scattered clouds
372,Mehamn,71.0357,27.8492,25.81,94,100,20.09,NO,2021-02-06 18:05:57,light snow
373,Taitung,22.7583,121.1444,66.11,66,0,5.97,TW,2021-02-06 18:05:57,clear sky
374,San Patricio,28.017,-97.5169,68.0,77,90,10.36,US,2021-02-06 18:05:57,overcast clouds
375,Asbe Teferi,9.0833,40.8667,60.33,60,22,4.03,ET,2021-02-06 18:05:57,few clouds
376,Tautira,-17.7333,-149.15,73.4,88,75,13.8,PF,2021-02-06 18:05:57,moderate rain
377,Manavalakurichi,8.1333,77.3,84.2,70,20,9.66,IN,2021-02-06 18:05:57,haze
378,Karpathos,35.507,27.2132,60.8,82,0,6.91,GR,2021-02-06 18:05:58,clear sky
379,Sakaiminato,35.55,133.2333,39.2,93,20,2.3,JP,2021-02-06 18:03:36,few clouds
380,Abeche,13.8292,20.8324,73.6,17,2,12.08,TD,2021-02-06 18:05:58,clear sky
381,Maraa,-1.8333,-65.3667,82.62,82,97,0.13,BR,2021-02-06 18:05:58,overcast clouds
382,Port Macquarie,-31.4333,152.9167,70.0,100,75,2.3,AU,2021-02-06 18:05:42,broken clouds
383,Oranjemund,-28.55,16.4333,65.88,87,1,16.71,NA,2021-02-06 18:05:58,clear sky
384,Batagay,67.6333,134.6333,-26.52,84,100,1.1,RU,2021-02-06 18:05:58,overcast clouds
385,Zatoka,46.0725,30.4654,26.6,86,75,4.47,UA,2021-02-06 18:05:58,light rain
386,Port Lincoln,-34.7333,135.8667,60.06,82,66,13.56,AU,2021-02-06 18:05:58,broken clouds
387,Aquiles Serdan,17.7833,-92.2833,86.0,65,1,3.78,MX,2021-02-06 18:05:58,clear sky
388,Caranavi,-15.8167,-67.55,82.54,45,53,3.74,BO,2021-02-06 18:01:29,broken clouds
389,Bathsheba,13.2167,-59.5167,84.2,54,20,18.41,BB,2021-02-06 18:05:58,few clouds
390,San Cristobal,7.7669,-72.225,87.8,55,20,6.91,VE,2021-02-06 18:05:58,few clouds
391,Lardos,36.0942,28.0157,59.0,82,75,2.3,GR,2021-02-06 18:05:59,broken clouds
392,Chippewa Falls,44.9369,-91.3929,1.0,50,40,16.11,US,2021-02-06 18:05:59,scattered clouds
393,Poum,-20.2333,164.0167,79.83,67,11,3.02,NC,2021-02-06 18:05:59,few clouds
394,Svetlogorsk,52.6333,29.7333,4.53,93,40,8.97,BY,2021-02-06 18:05:59,scattered clouds
395,Pacific Grove,36.6177,-121.9166,59.0,58,1,8.1,US,2021-02-06 18:05:59,clear sky
396,San Quintin,30.4833,-115.95,62.24,62,0,3.67,MX,2021-02-06 18:05:59,clear sky
397,Krasnogorsk,55.8225,37.3181,1.99,78,40,11.18,RU,2021-02-06 18:05:59,scattered clouds
398,Garden City,42.3256,-83.331,19.4,62,75,16.11,US,2021-02-06 18:05:59,broken clouds
399,Santa Rosa,14.3122,121.1114,77.0,88,20,2.3,PH,2021-02-06 18:05:59,few clouds
400,Opuwo,-18.0607,13.84,80.82,40,99,6.8,NA,2021-02-06 18:06:00,overcast clouds
401,Grand-Santi,4.25,-54.3833,80.22,91,89,4.7,GF,2021-02-06 18:06:00,overcast clouds
402,Tam Ky,15.5667,108.4833,69.8,94,75,1.14,VN,2021-02-06 18:06:00,broken clouds
403,Hambantota,6.1241,81.1185,77.74,84,86,17.52,LK,2021-02-06 18:06:00,overcast clouds
404,Marietta,33.9526,-84.5499,50.0,29,90,5.75,US,2021-02-06 18:05:51,overcast clouds
405,Koumac,-20.5667,164.2833,76.21,75,1,1.36,NC,2021-02-06 18:06:00,clear sky
406,Koslan,63.4564,48.8989,-10.03,87,75,9.51,RU,2021-02-06 18:06:00,broken clouds
407,Mikhaylovka,50.06,43.2379,19.99,87,100,5.01,RU,2021-02-06 18:06:00,overcast clouds
408,Port Blair,11.6667,92.75,78.85,76,4,7.92,IN,2021-02-06 18:06:01,clear sky
409,Tongchuan,35.0806,109.0897,42.3,52,82,7.18,CN,2021-02-06 18:06:01,broken clouds
410,Aktau,43.65,51.2,39.2,65,40,8.95,KZ,2021-02-06 18:06:01,scattered clouds
411,Mendi,-6.1761,143.6513,55.67,97,98,2.75,PG,2021-02-06 18:06:01,heavy intensity rain
412,Lakatoro,-16.0999,167.4164,78.42,77,7,4.09,VU,2021-02-06 18:06:01,clear sky
413,Maragogi,-9.0122,-35.2225,84.27,63,41,13.89,BR,2021-02-06 18:01:46,scattered clouds
414,Spornoye,50.8448,37.2913,15.8,79,75,15.66,RU,2021-02-06 18:06:01,snow
415,Sept-Iles,50.2001,-66.3821,30.99,93,100,3.44,CA,2021-02-06 18:06:01,snow
416,Bethanien,-26.502,17.1583,89.26,12,0,17.6,NA,2021-02-06 18:06:01,clear sky
417,Byumba,-1.5763,30.0675,64.4,100,75,3.44,RW,2021-02-06 18:05:11,light rain
418,Ancud,-41.8697,-73.8203,77.0,44,0,11.5,CL,2021-02-06 18:06:01,clear sky
419,Chirilagua,13.2203,-88.1386,87.8,58,0,6.91,SV,2021-02-06 18:06:01,clear sky
420,Nizwa,22.9333,57.5333,58.51,43,0,5.26,OM,2021-02-06 18:03:02,clear sky
421,Sao Filipe,14.8961,-24.4956,71.2,70,11,13.27,CV,2021-02-06 18:06:02,few clouds
422,Gdynia,54.5189,18.5319,14.0,79,75,1.14,PL,2021-02-06 18:06:02,light snow
423,Vostok,46.4856,135.8833,-11.79,91,100,2.64,RU,2021-02-06 18:06:02,overcast clouds
424,Hatillo,18.4863,-66.8254,88.0,65,20,5.01,PR,2021-02-06 18:06:02,few clouds
425,Bari,41.1177,16.8512,57.0,67,0,10.36,IT,2021-02-06 18:01:59,clear sky
426,Dali,25.7,100.1833,46.27,57,1,5.21,CN,2021-02-06 18:06:02,clear sky
427,Hervey Bay,-25.2986,152.8535,73.99,82,100,1.01,AU,2021-02-06 18:05:55,overcast clouds
428,Bud,39.447,-86.1758,25.0,50,1,4.41,US,2021-02-06 18:06:02,clear sky
429,Mecca,21.4267,39.8261,68.4,52,40,10.67,SA,2021-02-06 18:02:02,scattered clouds
430,Oum Hadjer,13.2954,19.6966,71.98,18,16,6.82,TD,2021-02-06 18:06:02,few clouds
431,Krasnoselkup,65.7,82.4667,1.17,93,100,14.14,RU,2021-02-06 18:06:03,light snow
432,Wattegama,6.7989,81.4808,72.41,95,90,5.41,LK,2021-02-06 18:06:03,overcast clouds
433,Oneonta,42.4529,-75.0638,27.0,53,63,5.99,US,2021-02-06 18:06:03,broken clouds
434,Simga,21.6333,81.7,69.8,52,10,6.91,IN,2021-02-06 18:06:03,haze
435,Bhander,25.7333,78.75,54.9,52,0,5.68,IN,2021-02-06 18:06:03,clear sky
436,Mangrol,21.1167,70.1167,69.21,41,0,9.17,IN,2021-02-06 18:06:03,clear sky
437,Ahuimanu,21.4447,-157.8378,66.2,82,1,2.19,US,2021-02-06 18:06:03,clear sky
438,Vanavara,60.34,102.2797,0.59,93,100,4.7,RU,2021-02-06 18:06:03,overcast clouds
439,Nanortalik,60.1432,-45.2371,23.77,79,0,5.28,GL,2021-02-06 18:06:03,clear sky
440,Goderich,43.7501,-81.7165,17.6,67,100,21.85,CA,2021-02-06 18:06:03,overcast clouds
441,Sao Goncalo,-22.8156,-43.0411,69.8,100,90,3.44,BR,2021-02-06 18:06:03,heavy intensity rain
442,Trabzon,40.9167,39.8333,51.8,62,0,7.83,TR,2021-02-06 18:01:27,clear sky
443,Kruisfontein,-34.0033,24.7314,69.01,85,0,3.0,ZA,2021-02-06 18:06:03,clear sky
444,Smithers,54.7804,-127.1743,24.8,93,90,2.3,CA,2021-02-06 18:03:41,overcast clouds
445,Sehithwa,-20.4667,22.7167,72.21,86,100,2.71,BW,2021-02-06 18:06:04,overcast clouds
446,Galveston,29.3669,-94.9669,59.0,77,90,12.66,US,2021-02-06 18:04:26,overcast clouds
447,Vardo,70.3705,31.1107,27.25,94,98,27.65,NO,2021-02-06 18:06:04,light snow
448,Constitucion,-35.3333,-72.4167,65.77,69,80,5.75,CL,2021-02-06 18:06:04,broken clouds
449,Payson,40.0444,-111.7321,44.01,56,1,6.91,US,2021-02-06 18:06:04,clear sky
450,Terrace,54.5163,-128.6035,28.4,100,75,1.74,CA,2021-02-06 18:02:15,mist
451,Norilsk,69.3535,88.2027,-28.53,75,0,4.07,RU,2021-02-06 18:06:04,clear sky
452,Khani,41.9563,42.9566,50.0,62,20,10.36,GE,2021-02-06 18:06:04,few clouds
453,Sarkand,45.41,79.9186,34.75,71,51,7.38,KZ,2021-02-06 18:06:04,broken clouds
454,Teluk Nibung,3.001,99.8164,75.94,81,81,3.09,ID,2021-02-06 18:06:05,broken clouds
455,Ous,60.9058,61.5186,-8.91,91,100,12.68,RU,2021-02-06 18:06:05,snow
456,Sioux Lookout,50.1001,-91.917,-14.8,64,90,17.27,CA,2021-02-06 18:01:43,snow
457,Mariental,-24.6333,17.9667,88.41,12,0,8.79,NA,2021-02-06 18:06:05,clear sky
458,Davila,18.4726,120.5763,71.6,94,20,9.33,PH,2021-02-06 18:06:05,few clouds
459,Ayagoz,47.9714,80.4392,17.83,87,4,3.27,KZ,2021-02-06 18:06:05,clear sky
460,Noumea,-22.2763,166.4572,77.0,100,0,2.3,NC,2021-02-06 18:01:49,clear sky
461,Itarema,-2.9248,-39.9167,86.99,57,57,15.61,BR,2021-02-06 18:06:05,broken clouds
462,Kendari,-3.945,122.4989,76.42,91,100,2.26,ID,2021-02-06 18:06:05,overcast clouds
463,Brae,60.3964,-1.353,33.8,51,100,19.57,GB,2021-02-06 18:06:05,overcast clouds
464,Lokosovo,61.1333,74.8167,34.97,99,100,8.77,RU,2021-02-06 18:06:05,light rain
465,Saint-Raymond,45.467,-73.6095,26.01,50,82,6.91,CA,2021-02-06 18:06:06,broken clouds
466,El Vigia,8.6219,-71.6506,84.04,68,100,3.94,VE,2021-02-06 18:06:06,overcast clouds
